"","LIBCOM","nb","zone"
"9387","Lyon 7e Arrondissement",7603,"reg84"
"9388","Lyon 8e Arrondissement",14001,"reg84"
"9389","Lyon 9e Arrondissement",8736,"reg84"
"9390","Mably",911,"reg84"
"9391","Machézal",4,"reg84"
"9392","Maclas",61,"reg84"
"9393","Magnet",9,"reg84"
"9394","Magneux-Haute-Rive",23,"reg84"
"9395","Maizilly",6,"reg84"
"9396","Malataverne",25,"reg84"
"9397","Malauzat",5,"reg84"
"9398","Malicorne",70,"reg84"
"9399","Malintrat",24,"reg84"
"9400","Malissard",25,"reg84"
"9401","Manthes",25,"reg84"
"9402","Manzat",51,"reg84"
"9403","Marat",14,"reg84"
"9404","Marcenat",10,"reg84"
"9405","Marcenod",7,"reg84"
"9406","Marchampt",15,"reg84"
"9407","Marchastel",1,"reg84"
"9408","Marcillat-en-Combraille",28,"reg84"
"9409","Marcilly-d'Azergues",16,"reg84"
"9410","Marcilly-le-Châtel",5,"reg84"
"9411","Marcolès",6,"reg84"
"9412","Marcoux",12,"reg84"
"9413","Marcy",9,"reg84"
"9414","Marcy-l'Étoile",246,"reg84"
"9415","Marennes",12,"reg84"
"9416","Margerie-Chantagret",5,"reg84"
"9417","Margès",1,"reg84"
"9418","Maringes",6,"reg84"
"9419","Maringues",73,"reg84"
"9420","Marlhes",25,"reg84"
"9421","Marmanhac",9,"reg84"
"9422","Marols",3,"reg84"
"9423","Mars",8,"reg84"
"9424","Marsac-en-Livradois",2,"reg84"
"9425","Marsat",2,"reg84"
"9426","Martres-sur-Morge",4,"reg84"
"9427","Massiac",49,"reg84"
"9428","Mauriac",243,"reg84"
"9429","Maurs",62,"reg84"
"9430","Mazerier",3,"reg84"
"9431","Mazirat",1,"reg84"
"9432","Meaulne-Vitray",48,"reg84"
"9433","Meilhaud",9,"reg84"
"9434","Meillard",3,"reg84"
"9435","Menet",15,"reg84"
"9436","Ménétrol",53,"reg84"
"9437","Messeix",73,"reg84"
"9438","Messimy",77,"reg84"
"9439","Meys",21,"reg84"
"9440","Meyzieu",2498,"reg84"
"9441","Mezel",37,"reg84"
"9442","Millery",99,"reg84"
"9443","Mions",850,"reg84"
"9444","Mirefleurs",23,"reg84"
"9445","Miremont",10,"reg84"
"9446","Mizérieux",2,"reg84"
"9447","Molinet",57,"reg84"
"9448","Monestier",3,"reg84"
"9449","Monétay-sur-Loire",7,"reg84"
"9450","Mons",3,"reg84"
"9451","Monsols",57,"reg84"
"9452","Mont-Dore",81,"reg84"
"9453","Montagny",85,"reg84"
"9454","Montaigu-le-Blin",8,"reg84"
"9455","Montaigut",59,"reg84"
"9456","Montanay",56,"reg84"
"9457","Montbeugny",24,"reg84"
"9458","Montboudif",2,"reg84"
"9459","Montbrison",1412,"reg84"
"9460","Montchal",18,"reg84"
"9461","Montcombroux-les-Mines",2,"reg84"
"9462","Monteignet-sur-l'Andelot",1,"reg84"
"9463","Montel-de-Gelat",3,"reg84"
"9464","Montélimar",6,"reg84"
"9465","Montilly",5,"reg84"
"9466","Montluçon",4785,"reg84"
"9467","Montmarault",188,"reg84"
"9468","Montmurat",4,"reg84"
"9469","Montpeyroux",8,"reg84"
"9470","Montromant",9,"reg84"
"9471","Montrond-les-Bains",198,"reg84"
"9472","Montrottier",75,"reg84"
"9473","Montsalvy",13,"reg84"
"9474","Montvalezan",7,"reg84"
"9475","Montverdun",6,"reg84"
"9476","Montvicq",1,"reg84"
"9477","Morancé",26,"reg84"
"9478","Moriat",6,"reg84"
"9479","Mornand-en-Forez",14,"reg84"
"9480","Mornant",244,"reg84"
"9481","Moulins",3357,"reg84"
"9482","Moureuille",3,"reg84"
"9483","Moussages",1,"reg84"
"9484","Mozac",144,"reg84"
"9485","Murat",125,"reg84"
"9486","Mureils",2,"reg84"
"9487","Nassigny",7,"reg84"
"9488","Naucelles",86,"reg84"
"9489","Neaux",3,"reg84"
"9490","Néris-les-Bains",32,"reg84"
"9491","Nervieux",14,"reg84"
"9492","Neschers",16,"reg84"
"9493","Neuf-Église",4,"reg84"
"9494","Neuilly-le-Réal",29,"reg84"
"9495","Neulise",34,"reg84"
"9496","Neussargues en Pinatelle",67,"reg84"
"9497","Neuvéglise-sur-Truyère",9,"reg84"
"9498","Neuville-sur-Saône",826,"reg84"
"9499","Neuvy",14,"reg84"
"9500","Nieudan",2,"reg84"
"9501","Nizerolles",11,"reg84"
"9502","Noailly",1,"reg84"
"9503","Noalhat",3,"reg84"
"9504","Nohanent",74,"reg84"
"9505","Noirétable",79,"reg84"
"9506","Nonette-Orsonnette",1,"reg84"
"9507","Notre-Dame-de-Boisset",14,"reg84"
"9508","Noyant-d'Allier",19,"reg84"
"9509","Odenas",40,"reg84"
"9510","Olliergues",14,"reg84"
"9511","Omps",3,"reg84"
"9512","Orbeil",6,"reg84"
"9513","Orcet",78,"reg84"
"9514","Orcines",10,"reg84"
"9515","Orléat",9,"reg84"
"9516","Orliénas",41,"reg84"
"9517","Ouches",10,"reg84"
"9518","Oullins",2204,"reg84"
"9519","Ouroux",3,"reg84"
"9520","Palladuc",7,"reg84"
"9521","Panissières",40,"reg84"
"9522","Paray-le-Frésil",8,"reg84"
"9523","Paray-sous-Briailles",10,"reg84"
"9524","Parent",9,"reg84"
"9525","Parigny",4,"reg84"
"9526","Parlan",12,"reg84"
"9527","Paulhac",8,"reg84"
"9528","Pélussin",179,"reg84"
"9529","Pérignat-lès-Sarliève",105,"reg84"
"9530","Pérignat-sur-Allier",10,"reg84"
"9531","Périgneux",6,"reg84"
"9532","Périgny",5,"reg84"
"9533","Perreux",13,"reg84"
"9534","Perrier",8,"reg84"
"9535","Peschadoires",59,"reg84"
"9536","Pessat-Villeneuve",8,"reg84"
"9537","Peyrins",13,"reg84"
"9538","Pierre-Bénite",1028,"reg84"
"9539","Pierrefitte-sur-Loire",16,"reg84"
"9540","Pierrefort",19,"reg84"
"9541","Pierrelatte",1262,"reg84"
"9542","Pierrelongue",1,"reg84"
"9543","Pinay",3,"reg84"
"9544","Pionsat",82,"reg84"
"9545","Planfoy",8,"reg84"
"9546","Plauzat",9,"reg84"
"9547","Pleaux",26,"reg84"
"9548","Poleymieux-au-Mont-d'Or",22,"reg84"
"9549","Pollionnay",52,"reg84"
"9550","Polminhac",16,"reg84"
"9551","Pommiers",62,"reg84"
"9552","Ponsas",4,"reg84"
"9553","Pont-de-Barret",3,"reg84"
"9554","Pont-de-l'Isère",124,"reg84"
"9555","Pont-du-Château",831,"reg84"
"9556","Pontaumur",34,"reg84"
"9557","Pontcharra-sur-Turdine",118,"reg84"
"9558","Pontgibaud",30,"reg84"
"9559","Porte des Pierres Dorées",35,"reg84"
"9560","Portes-en-Valdaine",2,"reg84"
"9561","Portes-lès-Valence",1116,"reg84"
"9562","Pouilly-lès-Feurs",18,"reg84"
"9563","Pouilly-les-Nonains",28,"reg84"
"9564","Pouilly-sous-Charlieu",124,"reg84"
"9565","Poule-les-Écharmeaux",15,"reg84"
"9566","Pouzol",2,"reg84"
"9567","Pradines",6,"reg84"
"9568","Pralognan-la-Vanoise",3,"reg84"
"9569","Pralong",18,"reg84"
"9570","Préaux",3,"reg84"
"9571","Précieux",7,"reg84"
"9572","Prémilhat",90,"reg84"
"9573","Prévessin-Moëns",5,"reg84"
"9574","Privas",1167,"reg84"
"9575","Prompsat",4,"reg84"
"9576","Propiac",2,"reg84"
"9577","Propières",15,"reg84"
"9578","Prunet",8,"reg84"
"9579","Publier",7,"reg84"
"9580","Pulvérières",7,"reg84"
"9581","Pusignan",66,"reg84"
"9582","Puy-Guillaume",221,"reg84"
"9583","Puy-Saint-Martin",17,"reg84"
"9584","Puygiron",6,"reg84"
"9585","Puygros",14,"reg84"
"9586","Queige",20,"reg84"
"9587","Queuille",15,"reg84"
"9588","Quézac",4,"reg84"
"9589","Quincié-en-Beaujolais",12,"reg84"
"9590","Quincieux",131,"reg84"
"9591","Quinssaines",9,"reg84"
"9592","Quintal",25,"reg84"
"9593","Rageade",2,"reg84"
"9594","Ranchal",4,"reg84"
"9595","Randan",19,"reg84"
"9596","Randens",151,"reg84"
"9597","Ratières",6,"reg84"
"9598","Ravel",10,"reg84"
"9599","Réauville",1,"reg84"
"9600","Recoubeau-Jansac",9,"reg84"
"9601","Régnié-Durette",24,"reg84"
"9602","Régny",52,"reg84"
"9603","Reignier-Ésery",441,"reg84"
"9604","Reilhac",26,"reg84"
"9605","Rémuzat",4,"reg84"
"9606","Renaison",43,"reg84"
"9607","Rillieux-la-Pape",6261,"reg84"
"9608","Riom",1852,"reg84"
"9609","Riom-ès-Montagnes",136,"reg84"
"9610","Rioms",2,"reg84"
"9611","Riorges",691,"reg84"
"9612","Ris",3,"reg84"
"9613","Rivas",5,"reg84"
"9614","Rive-de-Gier",2046,"reg84"
"9615","Riverie",1,"reg84"
"9616","Rivolet",15,"reg84"
"9617","Roanne",4528,"reg84"
"9618","Roannes-Saint-Mary",10,"reg84"
"9619","Roche-la-Molière",1125,"reg84"
"9620","Rochefort",13,"reg84"
"9621","Rochefort-en-Valdaine",7,"reg84"
"9622","Rochefort-Montagne",5,"reg84"
"9623","Rochegude",20,"reg84"
"9624","Rochetaillée-sur-Saône",122,"reg84"
"9625","Rocles",27,"reg84"
"9626","Rognaix",21,"reg84"
"9627","Roisey",13,"reg84"
"9628","Romagnat",617,"reg84"
"9629","Romans-sur-Isère",3493,"reg84"
"9630","Ronno",8,"reg84"
"9631","Rontalon",24,"reg84"
"9632","Rosières",12,"reg84"
"9633","Roumégoux",2,"reg84"
"9634","Royat",328,"reg84"
"9635","Rozier-en-Donzy",30,"reg84"
"9636","Ruffieux",45,"reg84"
"9637","Rumilly",1372,"reg84"
"9638","Ruoms",64,"reg84"
"9639","Ruynes-en-Margeride",15,"reg84"
"9640","Saignes",21,"reg84"
"9641","Sail-sous-Couzan",35,"reg84"
"9642","Sain-Bel",142,"reg84"
"9643","Saint-Agrève",92,"reg84"
"9644","Saint-Alban-Auriolles",18,"reg84"
"9645","Saint-Alban-d'Ay",17,"reg84"
"9646","Saint-Alban-de-Montbel",14,"reg84"
"9647","Saint-Alban-les-Eaux",17,"reg84"
"9648","Saint-Alban-Leysse",360,"reg84"
"9649","Saint-Amandin",4,"reg84"
"9650","Saint-Amant-Roche-Savine",3,"reg84"
"9651","Saint-Amant-Tallende",75,"reg84"
"9652","Saint-Andéol-de-Vals",12,"reg84"
"9653","Saint-André",11,"reg84"
"9654","Saint-André-d'Apchon",21,"reg84"
"9655","Saint-André-de-Bâgé",3,"reg84"
"9656","Saint-André-de-Boëge",6,"reg84"
"9657","Saint-André-le-Coq",3,"reg84"
"9658","Saint-André-le-Puy",51,"reg84"
"9659","Saint-Angel",15,"reg84"
"9660","Saint-Appolinard",3,"reg84"
"9661","Saint-Avit",9,"reg84"
"9662","Saint-Avre",22,"reg84"
"9663","Saint-Baldoph",181,"reg84"
"9664","Saint-Barthélemy-Grozon",13,"reg84"
"9665","Saint-Barthélemy-le-Plain",26,"reg84"
"9666","Saint-Barthélemy-Lestra",9,"reg84"
"9667","Saint-Bauzile",10,"reg84"
"9668","Saint-Beauzire",59,"reg84"
"9669","Saint-Béron",72,"reg84"
"9670","Saint-Bonnet-de-Condat",2,"reg84"
"9671","Saint-Bonnet-de-Four",8,"reg84"
"9672","Saint-Bonnet-de-Mure",105,"reg84"
"9673","Saint-Bonnet-de-Rochefort",13,"reg84"
"9674","Saint-Bonnet-de-Salers",4,"reg84"
"9675","Saint-Bonnet-le-Bourg",4,"reg84"
"9676","Saint-Bonnet-le-Château",102,"reg84"
"9677","Saint-Bonnet-le-Courreau",2,"reg84"
"9678","Saint-Bonnet-le-Troncy",6,"reg84"
"9679","Saint-Bonnet-lès-Allier",2,"reg84"
"9680","Saint-Bonnet-les-Oules",8,"reg84"
"9681","Saint-Bonnet-près-Riom",22,"reg84"
"9682","Saint-Bonnet-Tronçais",46,"reg84"
"9683","Saint-Cassin",18,"reg84"
"9684","Saint-Cergues",107,"reg84"
"9685","Saint-Cernin",23,"reg84"
"9686","Saint-Chamant",4,"reg84"
"9687","Saint-Chamond",5941,"reg84"
"9688","Saint-Christo-en-Jarez",12,"reg84"
"9689","Saint-Cierge-la-Serre",1,"reg84"
"9690","Saint-Cirgues-en-Montagne",10,"reg84"
"9691","Saint-Cirgues-sur-Couze",2,"reg84"
"9692","Saint-Clair",6,"reg84"
"9693","Saint-Clément-les-Places",54,"reg84"
"9694","Saint-Clément-sur-Valsonne",7,"reg84"
"9695","Saint-Colomban-des-Villards",17,"reg84"
"9696","Saint-Constant-Fournoulès",8,"reg84"
"9697","Saint-Cyprien",56,"reg84"
"9698","Saint-Cyr",25,"reg84"
"9699","Saint-Cyr-au-Mont-d'Or",263,"reg84"
"9700","Saint-Cyr-de-Favières",4,"reg84"
"9701","Saint-Cyr-de-Valorges",3,"reg84"
"9702","Saint-Cyr-les-Vignes",12,"reg84"
"9703","Saint-Cyr-sur-le-Rhône",2,"reg84"
"9704","Saint-Denis-de-Cabanne",48,"reg84"
"9705","Saint-Denis-sur-Coise",16,"reg84"
"9706","Saint-Désirat",6,"reg84"
"9707","Saint-Désiré",5,"reg84"
"9708","Saint-Didier-au-Mont-d'Or",194,"reg84"
"9709","Saint-Didier-la-Forêt",4,"reg84"
"9710","Saint-Didier-sur-Beaujeu",8,"reg84"
"9711","Saint-Didier-sur-Chalaronne",50,"reg84"
"9712","Saint-Didier-sur-Rochefort",3,"reg84"
"9713","Saint-Dier-d'Auvergne",10,"reg84"
"9714","Saint-Éloi",4,"reg84"
"9715","Saint-Éloy-les-Mines",506,"reg84"
"9716","Saint-Ennemond",22,"reg84"
"9717","Saint-Étienne",19631,"reg84"
"9718","Saint-Étienne-de-Carlat",2,"reg84"
"9719","Saint-Étienne-de-Cuines",70,"reg84"
"9720","Saint-Étienne-de-Maurs",4,"reg84"
"9721","Saint-Étienne-de-Vicq",4,"reg84"
"9722","Saint-Étienne-des-Oullières",83,"reg84"
"9723","Saint-Étienne-du-Bois",171,"reg84"
"9724","Saint-Étienne-la-Varenne",6,"reg84"
"9725","Saint-Étienne-le-Molard",14,"reg84"
"9726","Saint-Étienne-sur-Chalaronne",20,"reg84"
"9727","Saint-Étienne-sur-Reyssouze",4,"reg84"
"9728","Saint-Eusèbe",8,"reg84"
"9729","Saint-Félix",170,"reg84"
"9730","Saint-Flour",524,"reg84"
"9731","Saint-Fons",3737,"reg84"
"9732","Saint-Forgeux",32,"reg84"
"9733","Saint-François-de-Sales",8,"reg84"
"9734","Saint-Galmier",214,"reg84"
"9735","Saint-Genès-Champanelle",71,"reg84"
"9736","Saint-Genest",8,"reg84"
"9737","Saint-Genest-Lerpt",480,"reg84"
"9738","Saint-Genest-Malifaux",87,"reg84"
"9739","Saint-Genis-l'Argentière",41,"reg84"
"9740","Saint-Genis-Laval",1533,"reg84"
"9741","Saint-Genis-les-Ollières",244,"reg84"
"9742","Saint-Genis-Pouilly",1207,"reg84"
"9743","Saint-Genis-sur-Menthon",20,"reg84"
"9744","Saint-Genix-sur-Guiers",138,"reg84"
"9745","Saint-Georges-d'Hurtières",9,"reg84"
"9746","Saint-Georges-de-Baroille",4,"reg84"
"9747","Saint-Georges-de-Mons",143,"reg84"
"9748","Saint-Georges-de-Reneins",125,"reg84"
"9749","Saint-Georges-en-Couzan",15,"reg84"
"9750","Saint-Georges-Haute-Ville",6,"reg84"
"9751","Saint-Georges-sur-Allier",11,"reg84"
"9752","Saint-Georges-sur-Renon",2,"reg84"
"9753","Saint-Gérand-de-Vaux",3,"reg84"
"9754","Saint-Gérand-le-Puy",20,"reg84"
"9755","Saint-Germain-au-Mont-d'Or",394,"reg84"
"9756","Saint-Germain-de-Joux",43,"reg84"
"9757","Saint-Germain-des-Fossés",277,"reg84"
"9758","Saint-Germain-l'Herm",13,"reg84"
"9759","Saint-Germain-Laval",89,"reg84"
"9760","Saint-Germain-Lembron",35,"reg84"
"9761","Saint-Germain-les-Paroisses",5,"reg84"
"9762","Saint-Germain-Lespinasse",17,"reg84"
"9763","Saint-Germain-Nuelles",15,"reg84"
"9764","Saint-Germain-sur-Rhône",13,"reg84"
"9765","Saint-Gervais-d'Auvergne",29,"reg84"
"9766","Saint-Gervais-les-Bains",247,"reg84"
"9767","Saint-Gingolph",28,"reg84"
"9768","Saint-Haon-le-Châtel",36,"reg84"
"9769","Saint-Haon-le-Vieux",7,"reg84"
"9770","Saint-Héand",136,"reg84"
"9771","Saint-Hilaire",15,"reg84"
"9772","Saint-Ignat",4,"reg84"
"9773","Saint-Illide",10,"reg84"
"9774","Saint-Jacques-des-Blats",13,"reg84"
"9775","Saint-Jean-Bonnefonds",565,"reg84"
"9776","Saint-Jean-d'Ardières",262,"reg84"
"9777","Saint-Jean-d'Arvey",62,"reg84"
"9778","Saint-Jean-d'Aulps",34,"reg84"
"9779","Saint-Jean-d'Heurs",4,"reg84"
"9780","Saint-Jean-de-Belleville",4,"reg84"
"9781","Saint-Jean-de-Chevelu",19,"reg84"
"9782","Saint-Jean-de-Couz",6,"reg84"
"9783","Saint-Jean-de-Gonville",31,"reg84"
"9784","Saint-Jean-de-la-Porte",25,"reg84"
"9785","Saint-Jean-de-Maurienne",1075,"reg84"
"9786","Saint-Jean-de-Muzols",35,"reg84"
"9787","Saint-Jean-de-Niost",14,"reg84"
"9788","Saint-Jean-de-Sixt",12,"reg84"
"9789","Saint-Jean-de-Tholome",12,"reg84"
"9790","Saint-Jean-de-Thurigneux",6,"reg84"
"9791","Saint-Jean-des-Vignes",40,"reg84"
"9792","Saint-Jean-la-Bussière",50,"reg84"
"9793","Saint-Jean-la-Vêtre",9,"reg84"
"9794","Saint-Jean-le-Centenier",68,"reg84"
"9795","Saint-Jean-le-Vieux",67,"reg84"
"9796","Saint-Jean-Roure",3,"reg84"
"9797","Saint-Jean-Saint-Maurice-sur-Loire",10,"reg84"
"9798","Saint-Jean-Soleymieux",20,"reg84"
"9799","Saint-Jean-sur-Reyssouze",27,"reg84"
"9800","Saint-Jean-sur-Veyle",33,"reg84"
"9801","Saint-Jeoire",191,"reg84"
"9802","Saint-Jeoire-Prieuré",84,"reg84"
"9803","Saint-Jeure-d'Ay",14,"reg84"
"9804","Saint-Jodard",14,"reg84"
"9805","Saint-Jorioz",238,"reg84"
"9806","Saint-Joseph",15,"reg84"
"9807","Saint-Julien",3,"reg84"
"9808","Saint-Julien-d'Oddes",2,"reg84"
"9809","Saint-Julien-du-Serre",31,"reg84"
"9810","Saint-Julien-en-Genevois",1323,"reg84"
"9811","Saint-Julien-en-Saint-Alban",36,"reg84"
"9812","Saint-Julien-la-Vêtre",2,"reg84"
"9813","Saint-Julien-Labrousse",2,"reg84"
"9814","Saint-Julien-Molin-Molette",40,"reg84"
"9815","Saint-Julien-Mont-Denis",64,"reg84"
"9816","Saint-Julien-Puy-Lavèze",6,"reg84"
"9817","Saint-Julien-sur-Bibost",17,"reg84"
"9818","Saint-Julien-sur-Reyssouze",13,"reg84"
"9819","Saint-Julien-sur-Veyle",20,"reg84"
"9820","Saint-Just",25,"reg84"
"9821","Saint-Just-d'Ardèche",30,"reg84"
"9822","Saint-Just-d'Avray",12,"reg84"
"9823","Saint-Lager",22,"reg84"
"9824","Saint-Laure",9,"reg84"
"9825","Saint-Laurent-d'Agny",24,"reg84"
"9826","Saint-Laurent-de-Chamousset",128,"reg84"
"9827","Saint-Laurent-de-Mure",69,"reg84"
"9828","Saint-Laurent-du-Pape",29,"reg84"
"9829","Saint-Laurent-sur-Saône",321,"reg84"
"9830","Saint-Léger",3,"reg84"
"9831","Saint-Léger-sur-Vouzance",5,"reg84"
"9832","Saint-Léon",6,"reg84"
"9833","Saint-Léopardin-d'Augy",7,"reg84"
"9834","Saint-Loup",14,"reg84"
"9835","Saint-Mamet-la-Salvetat",27,"reg84"
"9836","Saint-Marcel",136,"reg84"
"9837","Saint-Marcel-d'Ardèche",6,"reg84"
"9838","Saint-Marcel-en-Murat",3,"reg84"
"9839","Saint-Marcel-l'Éclairé",15,"reg84"
"9840","Saint-Marcel-lès-Annonay",75,"reg84"
"9841","Saint-Martin-d'Arc",1,"reg84"
"9842","Saint-Martin-d'Ardèche",6,"reg84"
"9843","Saint-Martin-de-Valamas",27,"reg84"
"9844","Saint-Martin-du-Frêne",37,"reg84"
"9845","Saint-Martin-du-Mont",20,"reg84"
"9846","Saint-Martin-en-Haut",140,"reg84"
"9847","Saint-Martin-le-Châtel",15,"reg84"
"9848","Saint-Martin-Valmeroux",25,"reg84"
"9849","Saint-Martinien",7,"reg84"
"9850","Saint-Maurice",6,"reg84"
"9851","Saint-Maurice-de-Beynost",354,"reg84"
"9852","Saint-Maurice-de-Gourdans",8,"reg84"
"9853","Saint-Maurice-de-Rémens",23,"reg84"
"9854","Saint-Maurice-près-Pionsat",3,"reg84"
"9855","Saint-Menoux",22,"reg84"
"9856","Saint-Michel-de-Boulogne",4,"reg84"
"9857","Saint-Michel-de-Chabrillanoux",5,"reg84"
"9858","Saint-Michel-de-Maurienne",250,"reg84"
"9859","Saint-Montan",7,"reg84"
"9860","Saint-Nicolas-des-Biefs",1,"reg84"
"9861","Saint-Nicolas-la-Chapelle",5,"reg84"
"9862","Saint-Nizier-d'Azergues",11,"reg84"
"9863","Saint-Nizier-le-Bouchoux",22,"reg84"
"9864","Saint-Nizier-le-Désert",20,"reg84"
"9865","Saint-Ours",26,"reg84"
"9866","Saint-Oyen",6,"reg84"
"9867","Saint-Pardoux",7,"reg84"
"9868","Saint-Paul",6,"reg84"
"9869","Saint-Paul-de-Varax",109,"reg84"
"9870","Saint-Paul-des-Landes",38,"reg84"
"9871","Saint-Paul-en-Chablais",43,"reg84"
"9872","Saint-Paul-le-Jeune",14,"reg84"
"9873","Saint-Paul-sur-Isère",12,"reg84"
"9874","Saint-Péray",321,"reg84"
"9875","Saint-Pierre-d'Albigny",323,"reg84"
"9876","Saint-Pierre-de-Belleville",7,"reg84"
"9877","Saint-Pierre-de-Chandieu",124,"reg84"
"9878","Saint-Pierre-de-Curtille",10,"reg84"
"9879","Saint-Pierre-de-Soucy",7,"reg84"
"9880","Saint-Pierre-en-Faucigny",406,"reg84"
"9881","Saint-Pierre-la-Palud",157,"reg84"
"9882","Saint-Pierre-Roche",5,"reg84"
"9883","Saint-Pierreville",17,"reg84"
"9884","Saint-Poncy",8,"reg84"
"9885","Saint-Pourçain-sur-Besbre",7,"reg84"
"9886","Saint-Pourçain-sur-Sioule",192,"reg84"
"9887","Saint-Priest",6110,"reg84"
"9888","Saint-Priest-Bramefant",7,"reg84"
"9889","Saint-Priest-des-Champs",13,"reg84"
"9890","Saint-Privat",49,"reg84"
"9891","Saint-Prix",4,"reg84"
"9892","Saint-Quintin-sur-Sioule",2,"reg84"
"9893","Saint-Rambert-d'Albon",6,"reg84"
"9894","Saint-Rambert-en-Bugey",148,"reg84"
"9895","Saint-Remèze",17,"reg84"
"9896","Saint-Rémy",56,"reg84"
"9897","Saint-Rémy-de-Blot",1,"reg84"
"9898","Saint-Rémy-de-Maurienne",62,"reg84"
"9899","Saint-Rémy-en-Rollat",6,"reg84"
"9900","Saint-Rémy-sur-Durolle",95,"reg84"
"9901","Saint-Romain-au-Mont-d'Or",29,"reg84"
"9902","Saint-Romain-d'Ay",4,"reg84"
"9903","Saint-Romain-de-Lerps",3,"reg84"
"9904","Saint-Romain-de-Popey",25,"reg84"
"9905","Saint-Romain-en-Gal",73,"reg84"
"9906","Saint-Santin-Cantalès",2,"reg84"
"9907","Saint-Santin-de-Maurs",7,"reg84"
"9908","Saint-Saturnin",5,"reg84"
"9909","Saint-Sauveur-de-Cruzières",4,"reg84"
"9910","Saint-Sauveur-de-Montagut",54,"reg84"
"9911","Saint-Sernin",24,"reg84"
"9912","Saint-Sigismond",7,"reg84"
"9913","Saint-Simon",19,"reg84"
"9914","Saint-Sixt",35,"reg84"
"9915","Saint-Sorlin-d'Arves",6,"reg84"
"9916","Saint-Sornin",8,"reg84"
"9917","Saint-Sylvestre",2,"reg84"
"9918","Saint-Sylvestre-Pragoulin",7,"reg84"
"9919","Saint-Symphorien-d'Ozon",207,"reg84"
"9920","Saint-Symphorien-sous-Chomérac",42,"reg84"
"9921","Saint-Symphorien-sur-Coise",296,"reg84"
"9922","Saint-Trivier-de-Courtes",76,"reg84"
"9923","Saint-Trivier-sur-Moignans",112,"reg84"
"9924","Saint-Vérand",13,"reg84"
"9925","Saint-Victor",59,"reg84"
"9926","Saint-Vincent-de-Barrès",5,"reg84"
"9927","Saint-Vincent-de-Reins",11,"reg84"
"9928","Saint-Yorre",202,"reg84"
"9929","Saint François Longchamp",39,"reg84"
"9930","Sainte-Agathe-la-Bouteresse",44,"reg84"
"9931","Sainte-Catherine",32,"reg84"
"9932","Sainte-Colombe",114,"reg84"
"9933","Sainte-Consorce",28,"reg84"
"9934","Sainte-Euphémie",32,"reg84"
"9935","Sainte-Foy-l'Argentière",111,"reg84"
"9936","Sainte-Foy-lès-Lyon",1126,"reg84"
"9937","Sainte-Foy-Saint-Sulpice",3,"reg84"
"9938","Sainte-Foy-Tarentaise",10,"reg84"
"9939","Sainte-Hélène-du-Lac",16,"reg84"
"9940","Sainte-Hélène-sur-Isère",83,"reg84"
"9941","Sainte-Julie",14,"reg84"
"9942","Sainte-Marie-d'Alvey",2,"reg84"
"9943","Sainte-Marie-de-Cuines",12,"reg84"
"9944","Sainte-Olive",2,"reg84"
"9945","Salavre",4,"reg84"
"9946","Salers",10,"reg84"
"9947","Sales",8,"reg84"
"9948","Saligny-sur-Roudon",18,"reg84"
"9949","Salins",2,"reg84"
"9950","Sallanches",912,"reg84"
"9951","Sallenôves",12,"reg84"
"9952","Salles-Arbuissonnas-en-Beaujolais",11,"reg84"
"9953","Samoëns",97,"reg84"
"9954","Samognat",9,"reg84"
"9955","Sandrans",5,"reg84"
"9956","Sansac-de-Marmiesse",53,"reg84"
"9957","Sanssat",24,"reg84"
"9958","Sarcey",22,"reg84"
"9959","Sardon",3,"reg84"
"9960","Sathonay-Camp",758,"reg84"
"9961","Sathonay-Village",37,"reg84"
"9962","Sault-Brénaz",89,"reg84"
"9963","Sauvagnat-Sainte-Marthe",14,"reg84"
"9964","Sauvat",1,"reg84"
"9965","Sauverny",56,"reg84"
"9966","Sauxillanges",18,"reg84"
"9967","Savigneux",48,"reg84"
"9968","Savigny",84,"reg84"
"9969","Saxel",17,"reg84"
"9970","Sayat",16,"reg84"
"9971","Scientrier",26,"reg84"
"9972","Sciez",363,"reg84"
"9973","Scionzier",715,"reg84"
"9974","Ségny",65,"reg84"
"9975","Sérézin-du-Rhône",96,"reg84"
"9976","Sergy",76,"reg84"
"9977","Sermentizon",7,"reg84"
"9978","Sermoyer",18,"reg84"
"9979","Serraval",4,"reg84"
"9980","Serrières",4,"reg84"
"9981","Serrières-de-Briord",72,"reg84"
"9982","Servant",3,"reg84"
"9983","Servas",106,"reg84"
"9984","Servignat",7,"reg84"
"9985","Servoz",14,"reg84"
"9986","Seuillet",4,"reg84"
"9987","Sevrier",117,"reg84"
"9988","Seyssel",203,"reg84"
"9989","Seytroux",4,"reg84"
"9990","Silhac",4,"reg84"
"9991","Sillingy",185,"reg84"
"9992","Simandre-sur-Suran",11,"reg84"
"9993","Simandres",43,"reg84"
"9994","Siran",5,"reg84"
"9995","Sixt-Fer-à-Cheval",21,"reg84"
"9996","Solaize",40,"reg84"
"9997","Solaure en Diois",1,"reg84"
"9998","Sonthonnax-la-Montagne",6,"reg84"
"9999","Soucieu-en-Jarrest",103,"reg84"
"10000","Sourcieux-les-Mines",45,"reg84"
"10001","Sourniac",5,"reg84"
"10002","Souvigny",102,"reg84"
"10003","Souzy",23,"reg84"
"10004","Soyons",18,"reg84"
"10005","Sugères",5,"reg84"
